return_id,order_id,product_id,return_date,return_reason,return_quantity,refund_amount
900435,206310,5149.0,2025-01-18,Quality Issue,1,65425.62
900436,206316,5115.0,2025-06-03,Damaged,2,57276.36
900437,206327,5081.0,2025-08-27,Size/Fit Issue,2,30390.46
900438,206348,5249.0,2025-12-07,Quality Issue,1,33907.55
900439,206424,5042.0,2025-07-06,Damaged,2,135749.54
900440,206439,5188.0,2025-09-12,Changed Mind,1,11834.14
900441,206445,5221.0,2025-11-07,Damaged,1,35732.24
900442,206466,5182.0,2025-03-30,Quality Issue,2,39954.31
900443,206471,5187.0,2025-12-09,Late Delivery,1,49720.01
900444,206495,5143.0,2025-06-11,Damaged,2,85928.4
900445,206498,5029.0,2025-11-24,Damaged,1,68249.17
900446,206506,5126.0,2025-07-15,Late Delivery,1,60128.87
900447,206556,5015.0,2025-03-27,Size/Fit Issue,1,49733.61
900448,206576,5229.0,2025-03-11,Changed Mind,2,59757.03
900449,206619,5228.0,2025-05-15,Quality Issue,2,11245.05
900450,206628,5047.0,2025-01-13,Size/Fit Issue,1,8260.76
900451,206637,5242.0,2025-04-28,Quality Issue,2,33494.95
900452,206638,5025.0,2025-09-28,Quality Issue,1,6471.89
900453,206653,5142.0,2025-03-08,Size/Fit Issue,2,42455.88
900454,206655,5195.0,2025-08-21,Wrong Item,1,41068.32
900455,206657,5080.0,2025-08-17,Damaged,1,49887.35
900456,206662,5159.0,2025-01-19,Quality Issue,2,20301.82
900457,206676,5079.0,2025-09-26,Size/Fit Issue,1,6489.27
900458,206684,5054.0,2026-01-08,Changed Mind,2,7907.6
900459,206695,5196.0,2025-09-13,Quality Issue,2,40325.68
900460,206705,5135.0,2025-07-26,Quality Issue,1,44860.92
900461,206710,5039.0,2025-09-03,Damaged,2,85064.02
900462,206736,5174.0,2025-04-24,Size/Fit Issue,1,29837.6
900463,206748,5066.0,2025-07-17,Quality Issue,1,1197.22
900464,206754,5054.0,2025-11-20,Damaged,2,7468.29
900465,206759,5042.0,2025-09-02,Size/Fit Issue,2,128962.06
900466,206764,5172.0,2025-07-02,Changed Mind,1,3815.52
900467,206801,5083.0,2025-09-13,Wrong Item,2,126716.26
900468,206802,5108.0,2025-02-21,Quality Issue,2,23514.18
900469,206825,5071.0,2025-02-19,Wrong Item,1,955.85
900470,206829,5021.0,2025-07-14,Changed Mind,2,115228.96
900471,206840,5193.0,2025-05-14,Changed Mind,1,38285.35
900472,206842,5086.0,2025-03-27,Size/Fit Issue,1,19411.62
900473,206869,5218.0,2025-10-04,Quality Issue,1,47502.81
900474,206871,5140.0,2025-12-13,Damaged,2,36072.98
900475,206875,5091.0,2025-06-27,Quality Issue,1,20551.23
900476,206881,5048.0,2025-05-23,Size/Fit Issue,1,27107.32
900477,206913,5185.0,2025-06-22,Quality Issue,2,10012.67
900478,206932,5010.0,2025-02-21,Size/Fit Issue,2,108810.52
900479,206962,5236.0,2025-08-27,Quality Issue,2,131494.62
900480,206964,5181.0,2025-02-23,Damaged,2,72048.13
900481,206981,5224.0,2025-03-13,Size/Fit Issue,2,58671.88
900482,206989,5240.0,2025-03-31,Wrong Item,2,110998.47
900483,207019,5222.0,2025-08-30,Size/Fit Issue,2,30195.37
900484,207045,5007.0,2025-05-16,Changed Mind,2,40004.54
900485,207064,5163.0,2025-12-31,Damaged,2,62863.52
900486,207068,5057.0,2025-12-04,Wrong Item,1,38306.72
900487,207076,5008.0,2025-09-21,Size/Fit Issue,1,28604.74
900488,207078,5141.0,2025-04-20,Late Delivery,1,44119.46
900489,207083,5196.0,2025-03-21,Damaged,2,18040.43
900490,207086,5159.0,2025-12-24,Wrong Item,1,19233.31
900491,207100,5001.0,2025-04-07,Size/Fit Issue,2,12835.19
900492,207153,5209.0,2025-04-18,Size/Fit Issue,1,32970.39
900493,207164,5102.0,2025-01-14,Wrong Item,2,50145.12
900494,207172,5099.0,2025-04-06,Changed Mind,2,19307.78
900495,207174,5062.0,2025-05-15,Size/Fit Issue,2,356.93
900496,207208,5227.0,2025-10-25,Wrong Item,1,32087.8
900497,207220,5204.0,2025-04-20,Wrong Item,1,36124.29
900498,207225,5163.0,2025-05-03,Changed Mind,2,44004.46
900499,207229,5070.0,2025-12-14,Changed Mind,1,30502.3
900500,207237,5234.0,2025-05-11,Size/Fit Issue,2,45583.52
900501,207244,5149.0,2026-01-03,Wrong Item,2,48208.35
900502,207256,5184.0,2025-07-13,Size/Fit Issue,2,70504.34
900503,207262,5012.0,2025-04-14,Size/Fit Issue,2,8413.83
900504,207280,5134.0,2025-04-26,Wrong Item,2,43864.96
900505,207293,5023.0,2025-02-16,Quality Issue,1,48466.4
900506,207302,5234.0,2025-12-04,Wrong Item,2,96231.88
900507,207353,5144.0,2025-08-16,Size/Fit Issue,2,37208.0
900508,207373,5081.0,2025-05-05,Size/Fit Issue,1,13595.73
900509,207435,5084.0,2025-05-23,Quality Issue,2,61606.9
900510,207439,5161.0,2025-05-19,Size/Fit Issue,1,60334.18
900511,207502,5053.0,2025-03-26,Quality Issue,1,10349.08
900512,207508,5119.0,2025-06-04,Damaged,1,26689.39
900513,207510,5196.0,2025-07-12,Wrong Item,1,21224.04
900514,207521,5239.0,2025-08-27,Size/Fit Issue,1,39765.99
900515,207527,5237.0,2025-12-24,Damaged,2,11589.48
900516,207535,5179.0,2025-06-15,Wrong Item,2,9901.39
900517,207554,5156.0,2025-08-23,Changed Mind,2,107682.77
900518,207560,5240.0,2025-11-09,Changed Mind,1,55499.24
900519,207568,5132.0,2025-05-31,Late Delivery,1,16685.14
900520,207569,5098.0,2025-01-27,Damaged,1,44932.95
900521,207576,5030.0,2025-06-13,Quality Issue,2,32391.85
900522,207586,5233.0,2025-11-17,Changed Mind,1,51284.68
900523,207590,5013.0,2025-10-02,Damaged,2,54191.8
900524,207595,5068.0,2025-01-20,Wrong Item,1,2245.73
900525,207599,5056.0,2025-10-10,Quality Issue,1,3316.13
900526,207601,5072.0,2025-06-30,Size/Fit Issue,1,45774.2
900527,207607,5051.0,2025-09-09,Damaged,2,4687.92
900528,207612,5236.0,2025-06-25,Damaged,1,62459.94
900529,207618,5169.0,2025-06-28,Late Delivery,1,15155.38
900530,207631,5177.0,2025-02-11,Changed Mind,1,10773.77
900531,207644,5072.0,2025-05-04,Wrong Item,1,45774.2
900532,207650,5006.0,2025-05-01,Changed Mind,1,13633.42
900533,207652,5078.0,2026-01-05,Size/Fit Issue,1,24248.88
900534,207683,5017.0,2025-07-01,Quality Issue,2,16018.04
900535,207695,5230.0,2025-04-12,Damaged,2,19143.49
900536,207732,5213.0,2025-01-31,Wrong Item,1,29880.25
900537,207753,5022.0,2025-09-21,Damaged,2,45257.84
900538,207772,5150.0,2025-10-12,Quality Issue,1,41947.17
900539,207805,5101.0,2025-06-14,Size/Fit Issue,2,63856.81
900540,207808,5028.0,2025-07-11,Quality Issue,2,17420.0
900541,207822,5063.0,2025-10-05,Damaged,2,24446.2
900542,207839,5205.0,2025-08-15,Size/Fit Issue,1,20440.67
900543,207844,5155.0,2025-02-09,Size/Fit Issue,2,2017.98
900544,207859,5159.0,2025-03-24,Quality Issue,2,19233.31
900545,207860,5216.0,2025-01-25,Quality Issue,1,4711.09
900546,207880,5193.0,2025-01-11,Quality Issue,1,28210.26
900547,207909,5018.0,2025-11-24,Size/Fit Issue,1,30350.79
900548,207943,5020.0,2025-04-20,Quality Issue,1,41986.94
900549,208007,5075.0,2025-11-10,Damaged,2,27960.82
900550,208008,5098.0,2025-12-08,Size/Fit Issue,1,50549.57
900551,208012,5064.0,2025-12-25,Quality Issue,2,1018.02
900552,208013,5081.0,2025-08-02,Late Delivery,1,15195.23
900553,208014,5246.0,2025-11-06,Size/Fit Issue,2,58343.26
900554,208028,5151.0,2025-10-09,Late Delivery,1,39500.89
900555,208029,5067.0,2025-03-14,Size/Fit Issue,1,5997.55
900556,208036,5028.0,2025-03-13,Changed Mind,2,18336.84
900557,208059,5056.0,2025-08-11,Size/Fit Issue,2,8053.46
900558,208091,5026.0,2025-03-05,Changed Mind,2,77725.16
900559,208095,5125.0,2025-08-20,Quality Issue,1,6540.45
900560,208128,5195.0,2025-05-18,Changed Mind,2,49868.68
900561,208138,5069.0,2025-09-28,Size/Fit Issue,2,54849.1
900562,208139,5036.0,2025-03-01,Quality Issue,1,26965.25
900563,208247,5123.0,2025-08-26,Quality Issue,2,39469.6
900564,208272,5027.0,2025-08-13,Quality Issue,2,55514.01
900565,208297,5175.0,2025-12-08,Size/Fit Issue,1,17019.42
900566,208339,5006.0,2025-11-28,Damaged,2,12915.87
900567,208343,5033.0,2025-12-06,Late Delivery,2,38233.95
900568,208378,5250.0,2025-02-15,Damaged,1,56627.69
900569,208383,5143.0,2025-01-20,Changed Mind,2,45491.51
900570,208384,5025.0,2025-04-23,Changed Mind,1,6471.89
900571,208449,5244.0,2025-06-24,Changed Mind,2,20415.99
900572,208452,5191.0,2025-09-04,Wrong Item,1,25708.91
900573,208456,5073.0,2025-07-02,Quality Issue,2,17972.66
900574,208458,5163.0,2025-09-11,Size/Fit Issue,2,113154.34
900575,208494,5203.0,2025-02-21,Quality Issue,1,44451.85
900576,208506,5139.0,2025-10-11,Late Delivery,1,29544.24
900577,208513,5038.0,2025-04-04,Damaged,1,4486.62
900578,208553,5200.0,2025-08-25,Damaged,2,19891.46
900579,208580,5045.0,2025-05-01,Changed Mind,1,58515.82
900580,208589,5173.0,2025-09-14,Quality Issue,2,120059.66
900581,208608,5122.0,2025-06-22,Damaged,1,13068.39
900582,208622,5110.0,2025-03-08,Damaged,1,36067.67
900583,208638,5025.0,2025-12-20,Wrong Item,2,12296.59
900584,208640,5055.0,2025-02-22,Size/Fit Issue,2,44964.92
900585,208643,5123.0,2025-09-27,Wrong Item,2,37276.84
900586,208650,5208.0,2025-10-21,Damaged,2,106687.44
900587,208653,5047.0,2025-05-04,Wrong Item,2,12173.76
900588,208657,5040.0,2025-07-22,Quality Issue,2,24699.87
900589,208679,5249.0,2025-03-16,Quality Issue,2,64047.59
900590,208682,5120.0,2025-04-15,Changed Mind,2,46349.02
900591,208695,5032.0,2025-02-28,Size/Fit Issue,2,141433.46
900592,208704,5159.0,2025-07-30,Damaged,1,18164.79
900593,208720,5072.0,2025-09-14,Damaged,2,43365.03
900594,208725,5094.0,2025-05-08,Damaged,2,90215.64
900595,208735,5245.0,2025-12-04,Damaged,1,6036.09
900596,208740,5115.0,2025-09-19,Late Delivery,2,134767.9
900597,208759,5123.0,2025-05-04,Damaged,1,39469.6
900598,208781,5020.0,2025-05-16,Damaged,2,44196.78
900599,208796,5044.0,2025-07-31,Size/Fit Issue,1,10207.27
900600,208805,5140.0,2025-10-23,Late Delivery,1,32465.68
900601,208823,5049.0,2025-09-08,Wrong Item,2,6801.2
900602,208824,5075.0,2025-07-07,Damaged,2,59028.4
900603,208841,5169.0,2025-03-21,Damaged,2,15997.34
900604,208844,5003.0,2025-08-09,Size/Fit Issue,2,75259.02
900605,208849,5228.0,2026-01-20,Size/Fit Issue,2,10120.55
900606,208853,5089.0,2025-01-22,Quality Issue,1,31409.05
900607,208855,5199.0,2025-05-20,Changed Mind,1,1606.11
900608,208863,5189.0,2025-11-17,Size/Fit Issue,1,3168.17
900609,208866,5139.0,2025-05-12,Size/Fit Issue,1,29544.24
900610,208888,5028.0,2025-03-17,Late Delivery,2,18336.84
900611,208903,5047.0,2025-11-05,Late Delivery,1,7391.21
900612,208905,5208.0,2025-05-25,Damaged,2,101353.07
900613,208939,5092.0,2025-02-15,Quality Issue,2,45776.18
900614,208955,5044.0,2025-12-05,Size/Fit Issue,2,10207.27
900615,208979,5231.0,2025-12-17,Late Delivery,2,36509.71
900616,209019,5106.0,2025-12-10,Size/Fit Issue,1,46275.11
900617,209041,5244.0,2026-01-01,Size/Fit Issue,1,21490.52
900618,209048,5231.0,2025-07-04,Size/Fit Issue,2,73019.41
900619,209063,5020.0,2025-08-18,Damaged,1,44196.78
900620,209065,5015.0,2025-06-22,Late Delivery,2,44207.66
900621,209066,5112.0,2025-06-17,Damaged,1,21588.83
900622,209071,5075.0,2025-01-19,Wrong Item,2,26407.44
900623,209087,5233.0,2025-07-22,Damaged,2,108267.66
900624,209095,5096.0,2025-04-11,Size/Fit Issue,1,31409.26
900625,209096,5076.0,2025-08-24,Damaged,2,35896.91
900626,209098,5090.0,2025-06-12,Size/Fit Issue,2,50596.14
900627,209131,5147.0,2025-03-10,Quality Issue,2,92624.17
900628,209134,5136.0,2025-02-04,Size/Fit Issue,2,44863.46
900629,209135,5226.0,2025-08-18,Damaged,1,16479.98
900630,209158,5209.0,2025-04-13,Quality Issue,1,29307.02
900631,209185,5107.0,2025-11-10,Quality Issue,2,62321.79
900632,209232,5078.0,2025-02-16,Size/Fit Issue,2,29445.07
900633,209241,5222.0,2025-12-20,Size/Fit Issue,1,30195.37
900634,209243,5200.0,2026-01-06,Damaged,2,22377.89
900635,209244,5057.0,2025-12-19,Damaged,1,36391.38
900636,209260,5050.0,2025-08-08,Damaged,1,53550.92
900637,209285,5132.0,2025-05-20,Damaged,1,17612.09
900638,209299,5130.0,2025-08-20,Quality Issue,2,44427.85
900639,209327,5205.0,2025-07-22,Changed Mind,2,19364.85
900640,209348,5221.0,2025-09-09,Size/Fit Issue,1,33851.59
900641,209371,5187.0,2025-07-18,Wrong Item,2,55244.46
900642,209387,5090.0,2025-08-29,Wrong Item,1,56217.93
900643,209390,5148.0,2025-09-10,Size/Fit Issue,1,7089.4
900644,209399,5073.0,2025-04-04,Quality Issue,1,17026.73
900645,209441,5242.0,2025-07-26,Quality Issue,2,70930.48
900646,209459,5225.0,2025-06-14,Changed Mind,1,31348.8
900647,209461,5023.0,2025-09-05,Wrong Item,2,48466.4
900648,209473,5237.0,2025-06-18,Changed Mind,1,14486.85
900649,209476,5146.0,2025-04-13,Wrong Item,1,26075.82
900650,209513,5176.0,2025-07-17,Size/Fit Issue,2,12934.44
900651,209516,5067.0,2025-05-08,Size/Fit Issue,2,11328.7
900652,209517,5145.0,2025-07-22,Size/Fit Issue,1,45523.95
900653,209523,5084.0,2025-09-02,Size/Fit Issue,2,98571.04
900654,209535,5076.0,2025-06-02,Quality Issue,1,40120.08
900655,209546,5030.0,2025-05-25,Size/Fit Issue,1,17995.47
900656,209550,5039.0,2025-04-13,Quality Issue,2,50037.66
900657,209572,5166.0,2025-11-04,Wrong Item,1,50350.31
900658,209592,5196.0,2025-09-16,Damaged,1,20162.84
900659,209593,5099.0,2025-10-27,Wrong Item,2,24134.72
900660,209603,5059.0,2025-04-05,Late Delivery,1,42052.39
900661,209623,5190.0,2025-11-06,Damaged,1,29651.2
900662,209640,5018.0,2026-01-01,Size/Fit Issue,2,31948.2
900663,209656,5222.0,2025-04-11,Damaged,2,30195.37
900664,209663,5029.0,2025-06-11,Quality Issue,2,122848.51
900665,209683,5239.0,2025-09-18,Changed Mind,1,41858.94
900666,209695,5113.0,2025-09-13,Damaged,1,58535.62
900667,209767,5108.0,2025-06-22,Size/Fit Issue,1,28552.93
900668,209770,5217.0,2025-05-09,Size/Fit Issue,2,9094.15
900669,209795,5094.0,2025-01-22,Quality Issue,2,40095.84
900670,209799,5074.0,2025-01-25,Changed Mind,1,53308.22
900671,209801,5093.0,2025-08-07,Size/Fit Issue,2,11921.44
900672,209807,5045.0,2025-06-17,Quality Issue,2,55436.04
900673,209841,5087.0,2025-11-20,Damaged,2,6504.11
900674,209865,5020.0,2025-12-15,Damaged,1,37567.26
900675,209892,5042.0,2026-01-15,Quality Issue,2,115387.11
900676,209895,5108.0,2025-02-06,Quality Issue,2,53746.69
900677,209924,5192.0,2025-08-08,Damaged,1,29824.72
900678,209929,5158.0,2025-08-15,Damaged,2,88812.54
900679,209930,5144.0,2026-01-03,Damaged,1,18604.0
900680,209934,5126.0,2025-06-08,Wrong Item,1,60128.87
900681,209944,5233.0,2025-01-28,Quality Issue,1,56982.98
900682,209949,5199.0,2025-09-21,Damaged,1,1606.11
900683,209984,5175.0,2025-12-12,Damaged,2,17019.42
900684,209986,5195.0,2025-12-18,Size/Fit Issue,2,58669.03
900685,209991,5153.0,2025-04-12,Quality Issue,1,49370.52
900686,210020,5215.0,2025-01-28,Wrong Item,2,64645.36
900687,210031,5011.0,2025-03-29,Changed Mind,1,56612.09
900688,210046,5182.0,2025-01-26,Quality Issue,2,31075.58
900689,210068,5029.0,2025-03-21,Changed Mind,2,61424.25
900690,210091,5202.0,2025-10-12,Late Delivery,1,60728.55
900691,210097,5092.0,2025-05-24,Size/Fit Issue,2,96370.9
900692,210102,5017.0,2025-09-30,Size/Fit Issue,1,16018.04
900693,210107,5068.0,2025-04-23,Changed Mind,1,2887.36
900694,210116,5203.0,2025-09-28,Size/Fit Issue,1,52786.57
900695,210142,5184.0,2025-01-25,Wrong Item,2,35252.17
900696,210148,5091.0,2025-07-06,Quality Issue,1,23120.14
900697,210204,5227.0,2025-11-29,Late Delivery,2,71306.22
900698,210208,5039.0,2025-01-21,Late Delivery,2,100075.32
900699,210215,5165.0,2025-11-24,Quality Issue,2,123142.9
900700,210217,5225.0,2025-10-26,Quality Issue,2,40305.6
900701,210226,5077.0,2025-08-09,Wrong Item,2,12398.37
900702,210234,5206.0,2025-11-28,Late Delivery,2,58467.83
900703,210250,5167.0,2025-09-15,Late Delivery,2,4017.81
900704,210253,5163.0,2025-07-29,Damaged,2,59720.34
900705,210261,5061.0,2025-10-04,Wrong Item,1,28621.32
900706,210271,5077.0,2025-09-07,Wrong Item,2,24796.74
900707,210292,5106.0,2025-06-29,Late Delivery,2,92550.22
900708,210305,5080.0,2025-04-12,Quality Issue,1,47261.7
900709,210311,5068.0,2025-12-30,Late Delivery,2,5453.91
900710,210332,5212.0,2025-07-10,Changed Mind,2,3240.95
900711,210354,5029.0,2025-01-11,Late Delivery,2,58011.79
900712,210369,5149.0,2025-07-21,Size/Fit Issue,1,55095.26
900713,210380,5248.0,2025-03-13,Size/Fit Issue,1,44253.8
900714,210381,5083.0,2025-06-16,Size/Fit Issue,1,63358.13
900715,210383,5053.0,2025-05-02,Size/Fit Issue,1,8715.02
900716,210471,5244.0,2025-11-06,Wrong Item,2,21490.52
900717,210484,5024.0,2025-03-17,Size/Fit Issue,1,50105.74
900718,210552,5007.0,2025-12-16,Damaged,1,42357.75
900719,210570,5146.0,2025-05-31,Damaged,2,27448.23
900720,210597,5216.0,2025-08-11,Size/Fit Issue,2,4711.09
900721,210611,5173.0,2025-05-06,Changed Mind,2,60029.83
900722,210627,5072.0,2025-09-15,Size/Fit Issue,2,81911.73
900723,210630,5198.0,2025-02-24,Size/Fit Issue,1,18466.48
900724,210636,5178.0,2025-08-25,Changed Mind,1,20152.5
900725,210649,5098.0,2025-01-31,Changed Mind,1,56166.19
900726,210669,5027.0,2025-02-28,Size/Fit Issue,1,55514.01
900727,210671,5159.0,2025-09-17,Changed Mind,1,20301.82
900728,210676,5052.0,2025-12-06,Wrong Item,1,28683.93
900729,210718,5058.0,2025-12-29,Damaged,1,59334.46
900730,210729,5076.0,2025-03-09,Damaged,2,38008.49
900731,210730,5072.0,2025-02-13,Quality Issue,2,96366.74
900732,210733,5111.0,2025-09-16,Changed Mind,1,74562.56
900733,210748,5249.0,2025-12-15,Changed Mind,2,32023.79
900734,210749,5057.0,2025-10-25,Size/Fit Issue,2,76613.44
900735,210793,5191.0,2025-02-26,Late Delivery,2,25708.91
900736,210838,5200.0,2025-11-21,Changed Mind,1,21134.67
900737,210850,5144.0,2025-11-19,Changed Mind,2,15666.53
900738,210858,5168.0,2025-06-10,Quality Issue,1,49827.72
900739,210865,5097.0,2025-04-03,Damaged,1,31341.27
900740,210866,5208.0,2025-12-21,Changed Mind,1,48009.35
900741,210878,5197.0,2025-06-18,Quality Issue,1,26646.67
900742,210888,5158.0,2025-04-22,Late Delivery,2,49340.3
900743,210925,5160.0,2025-04-20,Quality Issue,2,11630.6
900744,210943,5137.0,2025-03-13,Changed Mind,1,11762.68
900745,210950,5035.0,2025-12-15,Late Delivery,1,21801.91
900746,210955,5155.0,2025-10-12,Size/Fit Issue,2,2144.11
900747,210962,5013.0,2025-11-09,Quality Issue,1,57044.0
900748,210981,5205.0,2025-12-18,Size/Fit Issue,2,20440.67
900749,211022,5079.0,2025-07-04,Quality Issue,1,5191.42
900750,211045,5022.0,2025-03-08,Wrong Item,2,95840.14
900751,211092,5044.0,2025-09-26,Changed Mind,1,10845.23
900752,211093,5179.0,2025-11-01,Changed Mind,2,9351.31
900753,211101,5110.0,2025-06-22,Size/Fit Issue,2,87592.93
900754,211117,5114.0,2025-01-19,Wrong Item,2,21858.26
900755,211125,5020.0,2025-10-19,Wrong Item,2,37567.26
900756,211131,5016.0,2025-10-19,Damaged,2,36681.19
900757,211144,5239.0,2025-10-24,Late Delivery,1,39765.99
900758,211160,5245.0,2025-01-21,Damaged,1,6036.09
900759,211171,5177.0,2025-11-27,Size/Fit Issue,1,9576.68
900760,211172,5189.0,2025-07-05,Wrong Item,2,2692.94
900761,211190,5040.0,2025-08-15,Wrong Item,2,46799.75
900762,211194,5086.0,2025-04-05,Wrong Item,1,24264.53
900763,211195,5223.0,2025-02-10,Size/Fit Issue,1,13507.7
900764,211199,5215.0,2025-07-03,Quality Issue,2,32322.68
900765,211201,5120.0,2025-04-09,Late Delivery,2,82940.35
900766,211208,5201.0,2025-05-31,Damaged,2,73857.66
900767,211244,5074.0,2025-03-13,Changed Mind,2,78559.49
900768,211255,5216.0,2025-10-09,Size/Fit Issue,2,9422.18
900769,211284,5105.0,2025-03-17,Quality Issue,2,72995.81
900770,211305,5164.0,2025-10-17,Size/Fit Issue,2,53390.93
900771,211311,5192.0,2025-09-21,Size/Fit Issue,2,35416.86
900772,211357,5222.0,2025-11-15,Damaged,2,30195.37
900773,211359,5049.0,2025-07-10,Quality Issue,2,3060.54
900774,211362,5106.0,2025-09-09,Wrong Item,2,41404.04
900775,211364,5183.0,2025-08-23,Size/Fit Issue,1,16564.36
900776,211371,5074.0,2025-07-29,Quality Issue,1,53308.22
900777,211384,5179.0,2026-01-02,Damaged,2,9901.39
900778,211389,5107.0,2025-01-27,Changed Mind,1,29520.85
900779,211390,5030.0,2025-06-19,Wrong Item,1,16195.92
900780,211454,5174.0,2025-01-16,Wrong Item,2,33152.89
900781,211470,5170.0,2025-12-30,Late Delivery,2,39072.75
900782,211502,5248.0,2025-03-02,Quality Issue,1,44253.8
900783,211508,5047.0,2025-10-20,Quality Issue,2,17391.08
900784,211516,5086.0,2025-12-14,Quality Issue,1,20624.85
900785,211533,5241.0,2025-03-07,Size/Fit Issue,2,125339.84
900786,211575,5063.0,2025-05-03,Size/Fit Issue,1,14380.12
900787,211577,5136.0,2025-05-05,Changed Mind,2,36946.38
900788,211609,5206.0,2025-03-08,Wrong Item,2,99395.31
900789,211630,5188.0,2025-05-04,Size/Fit Issue,1,11211.29
900790,211633,5051.0,2025-03-01,Quality Issue,1,4963.68
900791,211641,5107.0,2025-08-29,Wrong Item,2,55761.6
900792,211653,5086.0,2025-05-05,Changed Mind,1,23051.3
900793,211657,5094.0,2025-08-07,Size/Fit Issue,2,50119.8
900794,211716,5052.0,2025-05-15,Size/Fit Issue,1,30193.61
900795,211753,5107.0,2025-05-20,Quality Issue,1,22960.66
900796,211774,5169.0,2025-10-29,Size/Fit Issue,1,15155.38
900797,211783,5079.0,2025-08-21,Damaged,1,6164.81
900798,211803,5058.0,2025-12-18,Size/Fit Issue,1,53401.01
900799,211819,5031.0,2025-11-09,Damaged,1,50468.0
900800,211822,5199.0,2025-07-11,Changed Mind,2,1249.2
900801,211848,5119.0,2025-06-10,Size/Fit Issue,1,26689.39
900802,211862,5185.0,2025-09-19,Late Delivery,2,16020.27
900803,211887,5240.0,2026-01-17,Size/Fit Issue,2,52578.22
900804,211917,5195.0,2025-03-20,Late Delivery,1,58669.03
900805,211924,5017.0,2025-02-02,Size/Fit Issue,2,14238.26
900806,211941,5083.0,2025-06-18,Changed Mind,1,70397.92
900807,211956,5172.0,2025-06-15,Size/Fit Issue,2,4239.47
900808,211961,5125.0,2025-04-01,Size/Fit Issue,2,6213.43
900809,211973,5046.0,2025-12-16,Size/Fit Issue,1,32876.12
900810,211999,5006.0,2025-05-27,Size/Fit Issue,1,11480.78
900811,212004,5028.0,2025-07-05,Wrong Item,1,16503.16
900812,212010,5037.0,2025-03-17,Quality Issue,1,9889.5
900813,212035,5059.0,2025-08-07,Damaged,1,48059.88
900814,212052,5089.0,2025-10-05,Damaged,2,33256.64
