order_id,payment_date,payment_status,payment_amount
200774,2025-08-20,paid,47696.83
200775,2025-10-20,paid,70837.92
200776,2025-09-01,paid,17797.82
200777,2025-11-28,paid,53117.36
200778,2025-07-01,paid,231757.4
200779,2025-11-16,paid,59081.54
200780,2025-04-12,paid,132613.74
200781,2025-09-06,paid,96753.37
200782,2025-12-16,paid,157793.54
200783,2025-12-27,paid,37852.17
200784,2025-04-25,paid,40295.93
200785,2025-08-09,paid,30143.71
200786,2025-12-07,paid,76011.96
200787,2025-05-30,paid,186544.74
200788,2025-10-24,paid,131342.7
200789,2025-07-18,paid,85839.83
200790,2025-03-12,paid,48435.53
200791,2025-10-16,paid,16700.06
200792,2025-01-26,paid,20415.99
200793,2025-07-07,paid,202000.65
200794,2025-06-19,paid,15402.16
200795,2025-10-20,paid,99655.44
200796,2025-02-03,paid,19213.76
200797,2025-10-31,paid,59231.08
200798,2025-06-28,paid,11970.85
200799,2025-12-30,paid,292913.02
200800,2025-12-08,paid,61391.47
200801,2025-06-26,paid,31138.7
200802,2025-10-19,paid,77154.7
200803,2025-05-24,paid,27114.94
200804,2025-01-11,paid,31688.76
200805,2025-05-27,paid,33591.68
200806,2025-12-17,paid,193907.03
200807,2025-11-07,paid,213077.73
200808,2025-07-14,paid,97274.2
200809,2025-03-19,paid,219976.16
200810,2025-06-11,paid,66668.79
200811,2025-04-11,paid,14844.5
200812,2025-04-28,paid,55885.21
200813,2025-03-26,paid,5232.36
200814,2025-11-11,paid,62929.21
200815,2025-03-06,paid,194904.42
200816,2025-05-12,paid,74292.35
200817,2025-09-06,paid,3009.76
200818,2025-05-11,paid,68258.17
200819,2025-06-09,paid,37920.07
200820,2025-08-05,paid,158008.91
200821,2025-11-25,paid,60074.85
200822,2025-02-04,paid,59525.89
200823,2025-11-30,paid,143411.56
200824,2025-10-28,paid,57044.0
200825,2025-10-06,paid,57019.3
200826,2025-10-26,refunded,53308.22
200827,2025-01-17,paid,78929.07
200828,2025-04-28,paid,35827.2
200829,2025-02-27,paid,153896.96
200830,2025-05-25,paid,67855.86
200831,2025-07-29,paid,99029.67
200832,2025-05-22,paid,93623.68
200833,2025-04-18,paid,72753.69
200834,2025-10-18,paid,82524.42
200835,2025-03-20,paid,78246.58
200836,2025-01-03,paid,34705.96
200837,2025-10-04,paid,47922.23
200838,2025-02-07,paid,11328.7
200839,2025-09-23,paid,34512.87
200840,2025-08-08,paid,111892.62
200841,2025-03-08,paid,108369.11
200842,2025-03-11,paid,155856.05
200843,2025-08-12,paid,42674.98
200844,2025-12-28,paid,113257.36
200845,2025-10-22,paid,47457.94
200846,2025-11-25,paid,107267.79
200847,2025-07-22,paid,35252.17
200848,2025-03-25,paid,58538.71
200849,2025-03-09,paid,14951.42
200850,2025-10-24,paid,23232.69
200851,2025-10-09,refunded,83139.07
200852,2025-09-19,paid,190203.69
200853,2025-10-05,paid,46689.87
200854,2025-01-07,paid,3400.6
200855,2025-05-14,paid,41947.17
200856,2025-09-23,paid,79541.94
200857,2025-11-21,refunded,168897.73
200858,2025-03-12,paid,19091.84
200859,2025-05-06,paid,161524.15
200860,2025-11-13,paid,54168.34
200861,2025-06-20,paid,95548.84
200862,2025-12-05,failed,0.0
200863,2025-01-31,paid,64016.09
200864,2025-06-27,paid,36391.38
200865,2025-11-06,paid,28220.24
200866,2025-10-22,paid,56217.93
200867,2025-12-01,paid,115792.54
200868,2025-04-18,paid,194480.84
200869,2025-02-17,paid,183116.86
200870,2025-04-13,paid,17888.53
200871,2025-08-14,paid,31067.58
200872,2025-04-15,paid,36707.23
200873,2025-09-22,paid,137371.87
200874,2025-09-12,paid,56318.34
200875,2025-06-16,failed,77756.21
200876,2025-10-20,paid,143741.94
200877,2025-07-31,paid,65653.86
200878,2025-05-26,paid,141384.99
200879,2025-08-26,paid,248272.32
200880,2025-01-22,paid,115076.76
200881,2025-03-12,paid,272408.78
200882,2025-03-12,paid,139722.98
200883,2025-09-03,paid,73980.8
200884,2025-03-04,paid,11762.68
200885,2025-08-27,paid,17995.47
200886,2025-11-30,paid,20711.81
200887,2026-01-01,paid,144511.27
200888,2025-01-19,paid,57896.27
200889,2025-08-22,paid,22744.62
200890,2025-08-20,paid,116239.78
200891,2025-12-26,paid,142783.54
200892,2025-05-07,paid,69366.66
200893,2025-05-29,failed,38387.95
200894,2025-11-25,paid,123914.9
200895,2025-04-25,paid,109399.28
200896,2025-09-02,paid,115117.83
200897,2025-05-25,paid,43909.6
200898,2025-02-11,paid,60753.39
200899,2025-06-13,paid,271561.91
200900,2025-12-06,paid,139416.62
200901,2025-03-19,paid,139944.8
200902,2025-06-20,paid,58180.82
200903,2025-10-13,paid,242518.81
200904,2025-04-23,paid,54168.34
200905,2025-07-14,paid,244718.0
200906,2025-08-16,paid,79956.07
200907,2025-06-16,paid,47535.78
200908,2025-01-23,paid,51525.25
200909,2025-06-16,paid,70746.61
200910,2025-05-13,paid,121741.15
200911,2025-09-19,paid,124158.51
200912,2025-02-24,paid,184565.6
200913,2025-09-19,paid,32787.23
200914,2025-06-26,paid,202400.16
200915,2025-10-28,paid,112227.84
200916,2025-04-06,paid,134223.87
200917,2025-12-24,refunded,179863.1
200918,2025-02-10,paid,164939.68
200919,2025-07-28,paid,26525.92
200920,2025-05-25,paid,30247.96
200921,2025-09-18,paid,59697.0
200922,2025-06-16,paid,160504.65
200923,2025-07-12,paid,168578.36
200924,2025-11-17,paid,7907.6
200925,2025-04-29,paid,140643.41
200926,2025-05-28,paid,60740.96
200927,2025-12-19,paid,73749.62
200928,2025-12-01,paid,101210.17
200929,2025-05-10,paid,295984.9
200930,2025-05-28,paid,132340.18
200931,2025-02-25,paid,104590.85
200932,2025-05-04,paid,261585.25
200933,2025-05-04,paid,11031.76
200934,2025-06-16,paid,33825.77
200935,2025-11-21,paid,31149.47
200936,2025-05-26,paid,62813.55
200937,2025-01-22,paid,131795.4
200938,2025-10-04,paid,31948.2
200939,2025-12-18,paid,21967.48
200940,2025-10-28,paid,21046.64
200941,2025-10-04,paid,44818.24
200942,2025-11-02,paid,53270.74
200943,2025-11-20,paid,112987.92
200944,2025-04-26,paid,27944.7
200945,2025-10-01,paid,102807.99
200946,2025-06-20,paid,78061.5
200947,2025-10-07,paid,35580.1
200948,2025-12-24,paid,92745.45
200949,2025-09-22,paid,148020.9
200950,2025-09-07,paid,40333.54
200951,2025-09-14,paid,74561.8
200952,2025-12-09,paid,4530.32
200953,2025-02-27,paid,127713.63
200954,2025-01-06,paid,41929.64
200955,2025-04-23,paid,161780.31
200956,2026-01-03,paid,92603.81
200957,2025-10-16,paid,42414.4
200958,2025-12-19,paid,31321.37
200959,2025-09-25,refunded,107487.64
200960,2025-09-07,paid,320659.82
200961,2025-04-08,paid,6783.15
200962,2025-12-19,paid,26689.39
200963,2025-10-25,paid,117970.9
200964,2025-11-03,paid,95004.97
200965,2025-07-05,paid,81500.24
200966,2025-08-19,paid,83026.8
200967,2025-11-16,paid,18313.26
200968,2025-09-21,paid,170120.44
200969,2025-05-01,paid,134639.65
200970,2025-08-22,paid,13421.47
200971,2025-10-10,paid,87710.22
200972,2025-07-24,paid,83699.08
200973,2025-09-22,paid,143508.19
200974,2025-02-24,paid,87670.76
200975,2025-11-14,paid,120034.17
200976,2025-06-12,paid,15997.34
200977,2025-09-02,paid,42455.88
200978,2025-04-07,paid,69434.79
200979,2025-02-12,paid,189981.52
200980,2025-10-07,paid,70392.28
200981,2025-04-02,paid,94924.01
200982,2025-10-29,paid,111471.16
200983,2025-02-10,paid,58598.12
200984,2025-09-03,paid,6164.81
200985,2026-01-01,paid,123577.53
200986,2025-05-17,paid,122079.13
200987,2025-03-08,paid,80829.46
200988,2025-12-09,paid,12655.48
200989,2025-12-31,paid,221012.29
200990,2025-07-22,paid,58231.14
200991,2025-11-03,paid,15586.31
200992,2025-09-20,paid,40690.42
200993,2025-06-27,paid,234948.51
200994,2025-06-26,paid,44863.76
200995,2025-03-26,paid,266019.62
200996,2025-06-09,paid,46189.49
200997,2025-07-04,paid,76263.56
200998,2025-02-06,paid,303530.5
200999,2025-12-11,paid,64788.22
201000,2025-04-09,paid,104361.71
201001,2025-08-16,paid,83358.2
201002,2025-02-08,paid,18040.43
201003,2025-10-01,paid,17577.06
201004,2025-09-29,paid,181427.86
201005,2025-07-07,paid,80122.12
201006,2025-02-18,paid,17937.62
201007,2025-04-06,paid,29837.6
201008,2025-11-05,paid,149766.23
201009,2025-08-16,paid,95166.51
201010,2025-01-07,paid,4239.47
201011,2025-12-21,paid,61684.22
201012,2025-06-25,paid,173458.1
201013,2025-07-04,paid,25999.86
201014,2025-03-14,paid,70531.4
201015,2025-05-25,paid,168539.8
201016,2025-06-02,paid,69219.17
201017,2025-02-28,paid,13323.96
201018,2025-07-03,paid,71381.65
201019,2025-05-04,refunded,67122.93
201020,2025-09-02,paid,38057.26
201021,2025-07-24,paid,138351.16
201022,2025-03-23,paid,207348.02
201023,2025-01-17,paid,171735.55
201024,2025-05-07,paid,126258.32
201025,2025-03-30,paid,193805.17
201026,2025-10-08,paid,2720.48
201027,2025-12-17,paid,108072.2
201028,2025-02-12,paid,14134.83
201029,2025-03-20,paid,59536.42
201030,2025-10-06,paid,44763.51
201031,2025-09-21,refunded,10140.8
201032,2025-11-03,paid,249830.33
201033,2025-08-18,paid,137235.34
201034,2025-05-08,paid,113786.38
201035,2025-04-17,paid,107748.53
201036,2025-08-20,paid,112077.74
201037,2025-05-17,paid,47610.66
201038,2025-03-22,paid,160394.81
201039,2025-12-26,paid,119365.65
201040,2025-04-21,paid,26646.67
201041,2025-06-27,refunded,11158.53
201042,2025-06-14,paid,9445.52
201043,2025-05-07,paid,93066.54
201044,2025-12-14,paid,59334.46
201045,2025-01-25,paid,25005.51
201046,2025-11-30,paid,66699.81
201047,2025-03-06,paid,88542.6
201048,2025-08-01,paid,49276.48
201049,2025-09-09,paid,86253.41
201050,2025-04-07,paid,40240.92
201051,2025-07-29,paid,206071.28
201052,2025-02-27,paid,24134.72
201053,2025-08-23,paid,49976.62
201054,2025-12-25,paid,74675.43
201055,2025-11-25,paid,52805.56
201056,2025-03-07,paid,37164.72
201057,2025-10-20,paid,56611.93
201058,2025-11-23,paid,38998.44
201059,2025-11-28,paid,38431.27
201060,2025-01-20,paid,36681.19
201061,2025-05-15,paid,107682.77
201062,2025-11-06,paid,143741.94
201063,2025-05-10,paid,85839.5
201064,2025-02-09,failed,103802.89
201065,2025-09-07,paid,192212.25
201066,2025-02-27,paid,22966.36
201067,2025-12-24,refunded,190681.89
201068,2025-01-13,paid,24227.57
201069,2025-03-25,paid,63896.4
201070,2025-04-03,failed,80600.74
201071,2025-05-03,paid,45384.44
201072,2025-04-12,paid,235021.29
201073,2025-01-30,paid,119017.79
201074,2025-09-19,paid,195217.28
201075,2025-03-03,paid,42114.66
201076,2025-05-19,paid,53527.53
201077,2025-04-08,paid,60780.92
201078,2025-05-30,paid,130382.7
201079,2025-08-18,paid,142721.42
201080,2025-10-06,paid,85450.52
201081,2025-11-04,paid,67874.77
201082,2025-12-01,paid,46873.28
201083,2025-08-16,paid,151638.36
201084,2025-11-12,paid,54311.94
201085,2025-09-06,paid,36160.0
201086,2025-09-15,paid,905.54
201087,2025-11-10,paid,282055.96
201088,2025-08-10,paid,237260.1
201089,2025-08-24,paid,55544.44
201090,2025-01-21,paid,23120.14
201091,2025-12-13,paid,128189.49
201092,2025-05-21,paid,7391.21
201093,2025-07-08,paid,75310.75
201094,2025-04-17,paid,35045.61
201095,2025-04-09,paid,55244.46
201096,2025-09-28,paid,57931.36
201097,2025-06-03,paid,15296.15
201098,2025-08-06,paid,131377.46
201099,2025-01-21,paid,83113.87
201100,2025-09-29,paid,13399.92
201101,2025-07-23,paid,54229.88
201102,2025-06-12,paid,158001.79
201103,2025-03-05,paid,135888.44
201104,2025-03-27,paid,162505.0
201105,2025-03-16,paid,97421.28
201106,2025-03-01,paid,140795.84
201107,2025-12-21,paid,61667.37
201108,2025-05-29,paid,18289.02
201109,2025-02-19,paid,5350.32
201110,2025-08-14,paid,62902.14
201111,2025-06-08,paid,125172.89
201112,2025-02-19,paid,61682.23
201113,2025-10-19,paid,182077.6
201114,2025-07-29,paid,48738.85
201115,2025-01-22,paid,11031.76
201116,2025-12-20,paid,22377.89
201117,2025-11-17,paid,66305.78
201118,2025-08-22,paid,79669.6
201119,2025-10-28,paid,53630.38
201120,2025-04-16,paid,74277.65
201121,2025-05-09,paid,86683.7
201122,2025-10-28,paid,373401.83
201123,2025-03-09,paid,66112.59
201124,2025-01-26,paid,23399.87
201125,2025-06-10,paid,163677.36
201126,2025-04-20,paid,4963.68
201127,2025-10-18,paid,69797.56
201128,2025-11-04,paid,19770.73
201129,2025-03-27,paid,7817.33
201130,2025-02-12,paid,68412.72
201131,2025-07-19,paid,46935.22
201132,2025-02-07,paid,43889.88
201133,2025-12-20,paid,6865.45
201134,2025-08-24,paid,56217.93
201135,2025-08-30,paid,227271.66
201136,2025-12-08,paid,35331.28
201137,2025-01-22,paid,13399.92
201138,2025-12-09,paid,54347.66
201139,2025-06-03,paid,28050.44
201140,2025-06-21,paid,211828.96
201141,2025-08-04,paid,213667.78
201142,2025-12-25,paid,182234.05
201143,2025-11-27,paid,18158.38
201144,2025-08-21,paid,289768.51
201145,2025-01-19,paid,31177.13
201146,2025-10-12,paid,237337.84
201147,2025-10-31,paid,14025.22
201148,2025-06-17,paid,16479.98
201149,2025-09-26,paid,144139.56
201150,2025-06-30,failed,71831.32
201151,2025-09-15,paid,59433.02
201152,2025-03-18,paid,18539.04
201153,2025-04-15,paid,142760.03
201154,2025-12-22,refunded,62607.32
201155,2025-03-31,paid,37111.24
201156,2025-11-13,paid,411467.7
201157,2025-01-15,paid,45184.65
201158,2025-12-28,failed,15624.06
201159,2025-10-15,paid,166609.14
201160,2025-09-04,paid,361274.8
201161,2025-08-29,paid,50371.37
201162,2025-12-22,paid,178355.94
201163,2025-01-09,paid,10451.46
201164,2025-01-25,paid,84832.28
201165,2025-04-25,paid,24280.63
201166,2025-10-24,paid,28326.37
201167,2025-08-08,paid,92573.51
201168,2025-08-17,paid,202055.34
201169,2025-02-03,paid,39541.46
201170,2025-10-04,paid,98886.21
201171,2025-06-21,paid,214117.99
201172,2025-08-19,paid,89294.0
201173,2025-03-12,paid,112751.05
201174,2025-04-22,paid,47713.77
201175,2025-04-02,paid,47535.78
201176,2025-01-02,paid,107826.55
201177,2025-02-26,paid,128762.19
201178,2025-06-07,paid,39166.32
201179,2025-09-28,paid,14127.86
201180,2025-10-04,failed,85702.44
201181,2025-02-02,refunded,3400.6
201182,2025-09-28,refunded,79636.22
201183,2025-07-12,paid,80520.69
201184,2025-07-29,paid,6095.54
201185,2025-11-04,paid,11480.78
201186,2025-01-22,paid,24287.8
201187,2025-01-14,paid,222096.69
201188,2025-07-28,paid,31472.28
201189,2025-02-06,paid,8136.87
201190,2025-12-09,paid,47261.7
201191,2025-02-28,failed,200687.02
201192,2025-08-28,paid,55832.46
201193,2025-03-06,paid,52201.87
201194,2025-03-24,refunded,59334.46
201195,2025-02-12,paid,50621.92
201196,2025-10-22,paid,206898.79
201197,2025-10-09,paid,47230.09
201198,2025-09-14,paid,197241.93
201199,2025-04-22,paid,158237.53
201200,2025-02-18,paid,89978.52
201201,2025-08-20,paid,68412.72
201202,2025-03-23,paid,14084.22
201203,2025-06-24,failed,62297.42
201204,2025-04-26,paid,25284.69
201205,2025-10-07,paid,172153.16
201206,2025-11-09,failed,90501.87
201207,2025-02-09,paid,78439.15
201208,2025-01-31,paid,104852.77
201209,2025-09-15,paid,10929.13
201210,2025-08-31,paid,204658.34
201211,2025-07-05,paid,84757.02
201212,2025-07-04,paid,14486.85
201213,2025-02-12,paid,3935.44
201214,2025-05-08,paid,5350.32
201215,2025-03-24,paid,94839.14
201216,2025-08-22,paid,1261.24
201217,2025-11-08,paid,85566.14
201218,2025-07-13,paid,97985.81
201219,2025-01-03,failed,57532.08
201220,2025-12-28,paid,228633.34
201221,2025-07-29,paid,35225.45
201222,2025-07-18,paid,130844.32
201223,2025-10-10,paid,49364.28
201224,2025-01-19,paid,46312.08
201225,2025-11-15,paid,50289.05
201226,2025-06-21,paid,6121.08
201227,2025-07-07,paid,35818.43
201228,2025-05-04,paid,56231.96
201229,2025-08-12,paid,72329.2
201230,2025-05-09,paid,19091.84
201231,2025-06-16,paid,20440.68
201232,2025-05-05,paid,7008.87
201233,2025-11-19,paid,48788.44
201234,2025-08-09,failed,66480.47
201235,2025-10-06,paid,58590.21
201236,2025-05-31,paid,3390.68
201237,2025-10-22,paid,55099.35
201238,2025-09-06,paid,91040.84
201239,2025-07-08,paid,119861.93
201240,2025-01-13,paid,160401.38
201241,2025-10-14,failed,109426.78
201242,2025-02-16,paid,43884.9
201243,2025-05-05,paid,92945.85
201244,2025-09-05,paid,40295.93
201245,2025-12-03,paid,64014.75
201246,2025-06-09,paid,3168.17
201247,2025-09-25,paid,20139.04
201248,2025-10-19,refunded,68412.72
201249,2025-03-21,paid,106624.19
201250,2025-10-19,paid,104894.09
201251,2025-06-01,paid,95149.02
201252,2025-10-14,paid,86742.8
201253,2025-06-03,paid,112399.44
201254,2025-05-06,failed,61595.6
201255,2025-08-16,paid,92252.75
201256,2025-09-29,paid,81616.05
201257,2025-12-27,paid,28730.04
201258,2025-12-06,paid,56881.82
201259,2025-08-05,paid,14756.05
201260,2025-05-27,paid,141050.02
201261,2025-08-08,paid,5671.52
201262,2025-04-08,paid,23295.63
201263,2025-02-20,paid,5515.2
201264,2025-02-13,refunded,231050.76
201265,2025-01-21,refunded,44746.82
201266,2025-04-23,paid,21395.66
201267,2025-08-01,paid,61543.54
201268,2025-01-20,refunded,242678.07
201269,2025-05-17,refunded,81601.98
201270,2025-10-19,paid,42790.17
201271,2025-01-16,paid,75610.13
201272,2025-03-07,paid,65115.05
201273,2025-06-12,paid,75499.98
201274,2025-09-17,paid,49720.01
201275,2025-01-09,paid,47378.99
201276,2025-12-24,paid,63027.8
201277,2025-05-01,paid,416489.93
201278,2025-06-04,paid,47741.26
201279,2025-11-25,paid,193825.03
201280,2025-06-29,paid,74851.43
201281,2025-03-05,paid,17577.06
201282,2025-09-16,paid,262604.75
201283,2025-03-06,paid,37701.1
201284,2025-12-23,paid,163000.47
201285,2025-07-09,paid,42939.39
201286,2025-08-18,paid,102496.32
201287,2025-07-19,paid,19429.95
201288,2025-10-24,paid,73387.51
201289,2025-09-11,paid,34384.83
201290,2025-11-14,paid,59091.49
201291,2025-07-13,paid,97513.61
201292,2025-04-30,failed,118082.74
201293,2025-06-28,paid,152731.76
201294,2025-02-21,paid,123717.37
201295,2025-04-21,paid,5647.56
201296,2025-08-13,paid,58836.5
201297,2025-11-27,paid,116719.28
201298,2025-04-11,paid,37378.56
201299,2025-11-16,paid,30310.76
201300,2025-02-17,paid,216769.27
201301,2025-04-12,paid,7391.21
201302,2025-08-31,paid,127241.23
201303,2025-03-16,paid,148129.12
201304,2025-02-07,paid,49697.66
201305,2025-08-06,paid,6540.45
201306,2025-05-17,paid,242898.76
201307,2025-01-08,paid,99167.62
201308,2025-09-05,paid,26689.39
201309,2025-11-22,paid,126311.66
201310,2025-07-16,paid,18639.51
201311,2025-04-24,paid,11001.54
201312,2025-10-17,paid,85349.95
201313,2025-02-09,paid,146537.89
201314,2025-04-26,paid,282436.11
201315,2025-07-07,paid,142819.52
201316,2025-08-03,paid,20639.01
201317,2026-01-01,paid,183565.3
201318,2025-09-13,paid,6774.13
201319,2025-11-17,paid,273820.69
201320,2025-11-06,paid,57699.45
201321,2025-04-26,refunded,30592.3
201322,2025-09-30,paid,676.3
201323,2025-11-16,paid,53550.92
201324,2025-06-26,paid,47027.03
201325,2025-11-08,paid,124151.38
201326,2025-01-19,paid,44735.77
201327,2025-07-23,paid,33256.64
201328,2025-05-09,paid,29777.6
201329,2025-09-14,paid,199268.31
201330,2025-11-12,paid,35818.43
201331,2025-09-13,paid,45107.82
201332,2025-10-15,paid,47663.29
201333,2025-10-22,paid,109570.47
201334,2025-06-03,paid,111515.01
201335,2025-07-18,paid,45283.94
201336,2025-07-21,paid,82356.21
201337,2025-11-01,paid,33788.61
201338,2025-06-24,paid,857.28
201339,2025-09-29,paid,62056.17
201340,2025-06-30,paid,23051.3
201341,2025-08-09,paid,70184.93
201342,2025-04-28,paid,46627.71
201343,2025-11-02,paid,40374.83
201344,2025-11-20,paid,72597.07
201345,2025-11-29,paid,61978.89
201346,2025-11-18,paid,142764.36
201347,2025-01-25,paid,338.15
